ProductID,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,LocationType,OutletType,CustomerSegmentCode,SalesCategory
FDA32,Low Fat,0.030094192,Fruits and Vegetables,215.7192,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDA32,Low Fat,0.030140981,Fruits and Vegetables,216.0192,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDA32,Low Fat,0.030155224,Fruits and Vegetables,214.7192,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
FDA32,Low Fat,0.030216783,Fruits and Vegetables,216.6192,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDA32,Low Fat,0.050371508,Fruits and Vegetables,214.7192,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDA32,LF,0.052691046,Fruits and Vegetables,216.3192,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDA33,Low Fat,0.033893487,Snack Foods,147.0076,OUT035,2004,Tier 2,Supermarket Type1,Green,High
FDA33,Low Fat,0.033899898,Snack Foods,146.9076,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDA33,LF,0.033952603,Snack Foods,148.2076,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDA33,Low Fat,0.033968647,Snack Foods,148.0076,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDA33,Low Fat,0.034091649,Snack Foods,146.2076,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDA34,Low Fat,0.014788594,Starchy Foods,174.408,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA34,Low Fat,0.01484819,Starchy Foods,172.108,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDA34,Low Fat,0.014883661,Starchy Foods,174.508,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDA34,Low Fat,0.014921093,Starchy Foods,173.908,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
FDA34,Low Fat,0.014944614,Starchy Foods,171.808,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
FDA35,Regular,0.05357685,Baking Goods,122.2072,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA35,Regular,0.053837561,Baking Goods,120.8072,OUT046,1997,Tier 1,Supermarket Type1,Red,High
FDA35,Regular,0.053921264,Baking Goods,123.0072,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDA35,Regular,0.054142088,Baking Goods,124.1072,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDA36,Low Fat,0.005638944,Baking Goods,184.9924,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA36,Low Fat,0.005661669,Baking Goods,186.5924,OUT013,1987,Tier 3,Supermarket Type1,Green,High
FDA36,Low Fat,0.005677876,Baking Goods,184.8924,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDA36,Low Fat,0.009921107,Baking Goods,183.6924,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDA37,Regular,0.055216312,Canned,125.5046,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDA37,Regular,0.055226755,Canned,123.1046,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDA37,Regular,0.055451725,Canned,122.6046,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDA38,Low Fat,0.025458716,Dairy,241.2538,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDA38,Low Fat,0.025519534,Dairy,238.7538,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDA38,Low Fat,0.025583714,Dairy,239.1538,OUT018,2009,Tier 3,Supermarket Type2,Green,Low
FDA38,Low Fat,0.04461205,Dairy,241.1538,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDA39,LF,0,Meat,40.2822,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDA39,LF,0.012656359,Meat,37.8822,OUT027,1985,Tier 3,Supermarket Type3,Green,Low
FDA39,Low Fat,0.012707362,Meat,41.0822,OUT013,1987,Tier 3,Supermarket Type1,Red,Low
FDA39,Low Fat,0.012717946,Meat,40.2822,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDA39,Low Fat,0.012737719,Meat,38.5822,OUT049,1999,Tier 1,Supermarket Type1,Red,Low
FDA39,Low Fat,0.012769753,Meat,39.9822,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDA39,Low Fat,0.012789884,Meat,39.1822,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDA39,Low Fat,0.021287234,Meat,38.5822,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDA40,Regular,0.099188598,Frozen Foods,88.9856,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDA40,Regular,0.099252438,Frozen Foods,87.4856,OUT035,2004,Tier 2,Supermarket Type1,Green,Low
FDA40,Regular,0.099271209,Frozen Foods,88.5856,OUT046,1997,Tier 1,Supermarket Type1,Blue,Low
FDA40,Regular,0.09942555,Frozen Foods,87.0856,OUT049,1999,Tier 1,Supermarket Type1,Green,Low
FDA40,Regular,0.099832728,Frozen Foods,87.4856,OUT017,2007,Tier 2,Supermarket Type1,Red,Low
FDA43,Low Fat,0.064362554,Fruits and Vegetables,193.7794,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDA43,Low Fat,0.064621927,Fruits and Vegetables,196.6794,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDA43,Low Fat,0.064939211,Fruits and Vegetables,194.1794,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDA43,Low Fat,0.065041581,Fruits and Vegetables,196.3794,OUT017,2007,Tier 2,Supermarket Type1,Red,High
FDA43,Low Fat,0.108253944,Fruits and Vegetables,194.8794,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDA44,Low Fat,0.052964982,Fruits and Vegetables,57.793,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
FDA44,Low Fat,0.053178425,Fruits and Vegetables,55.993,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDA44,Low Fat,0.053212652,Fruits and Vegetables,57.893,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
FDA44,Low Fat,0.053305463,Fruits and Vegetables,58.193,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
FDA44,Low Fat,0.053330653,Fruits and Vegetables,56.793,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDA44,LF,0.053439522,Fruits and Vegetables,55.093,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDA44,Low Fat,0.053523765,Fruits and Vegetables,55.393,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDA44,Low Fat,0.089083914,Fruits and Vegetables,54.593,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDA45,Low Fat,0.154627247,Snack Foods,177.637,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDA45,Low Fat,0.155250377,Snack Foods,175.737,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDA45,Low Fat,0.155350299,Snack Foods,178.237,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDA45,Low Fat,0.155694794,Snack Foods,177.637,OUT045,2002,Tier 2,Supermarket Type1,Green,High
FDA45,Low Fat,0.156012631,Snack Foods,177.337,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDA46,Low Fat,0.117065801,Snack Foods,196.1136,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDA46,Low Fat,0.117537563,Snack Foods,195.4136,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDA46,Low Fat,0.117613212,Snack Foods,194.2136,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDA46,Low Fat,0.117818348,Snack Foods,192.9136,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
FDA46,Low Fat,0.117874024,Snack Foods,193.6136,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDA46,low fat,0.11830085,Snack Foods,196.2136,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDA47,Regular,0,Baking Goods,162.421,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDA47,Regular,0.116108797,Baking Goods,164.121,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDA47,Regular,0.116576702,Baking Goods,163.121,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDA47,Regular,0.116673795,Baking Goods,161.721,OUT046,1997,Tier 1,Supermarket Type1,Red,High
FDA47,Regular,0.117149075,Baking Goods,164.121,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDA47,Regular,0.11733375,Baking Goods,164.121,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
FDA48,Low Fat,0.11487406,Baking Goods,221.4114,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
FDA48,Low Fat,0.115107028,Baking Goods,222.0114,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
FDA49,Low Fat,0.064607378,Canned,87.4198,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDA49,Low Fat,0.064909488,Canned,88.5198,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDA49,Low Fat,0.064921764,Canned,88.1198,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
FDA49,LF,0.0650227,Canned,87.0198,OUT049,1999,Tier 1,Supermarket Type1,Blue,Low
FDA49,Low Fat,0.108665723,Canned,86.4198,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDA49,Low Fat,0.113669629,Canned,89.0198,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDA50,Low Fat,0.086752988,Dairy,98.141,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
FDA50,Low Fat,0.087102593,Dairy,96.041,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDA50,Low Fat,0.087158654,Dairy,95.141,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
FDA50,Low Fat,0.087175137,Dairy,98.341,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDA50,Low Fat,0.087310672,Dairy,95.541,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDA50,Low Fat,0.087668236,Dairy,94.941,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDA50,LF,0.145913308,Dairy,95.441,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDA50,Low Fat,0.152632413,Dairy,98.441,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDA51,Regular,0.163882129,Dairy,113.2518,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDA51,Regular,0.164542555,Dairy,112.2518,OUT013,1987,Tier 3,Supermarket Type1,Blue,Medium
FDA51,Regular,0.164679597,Dairy,112.1518,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDA52,Regular,0.127800388,Frozen Foods,177.037,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA52,Regular,0.128315409,Frozen Foods,178.137,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDA52,Regular,0.128397995,Frozen Foods,178.337,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDA52,reg,0.128621941,Frozen Foods,175.537,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDA52,Regular,0.128682722,Frozen Foods,178.437,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
FDA55,Regular,0.056713056,Fruits and Vegetables,223.8088,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA55,Regular,0.056941603,Fruits and Vegetables,222.5088,OUT013,1987,Tier 3,Supermarket Type1,Green,High
FDA55,reg,0.057221177,Fruits and Vegetables,225.4088,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDA55,Regular,0.099780431,Fruits and Vegetables,225.2088,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDA56,Low Fat,0.008722342,Fruits and Vegetables,123.5414,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDA56,Low Fat,0.008757492,Fruits and Vegetables,120.8414,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDA56,Low Fat,0.008764786,Fruits and Vegetables,123.1414,OUT046,1997,Tier 1,Supermarket Type1,Red,High
FDA56,Low Fat,0.008778413,Fruits and Vegetables,122.4414,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDA56,Low Fat,0.008782561,Fruits and Vegetables,119.8414,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDA57,LF,0.039451625,Snack Foods,39.548,OUT027,1985,Tier 3,Supermarket Type3,Green,Medium
FDA57,Low Fat,0.03961061,Snack Foods,41.648,OUT013,1987,Tier 3,Supermarket Type1,Green,Low
FDA57,Low Fat,0.039723999,Snack Foods,41.048,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDA58,Low Fat,0.103664897,Snack Foods,233.6932,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDA58,Low Fat,0.103731617,Snack Foods,236.9932,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDA58,Low Fat,0.103751236,Snack Foods,235.8932,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDB02,Regular,0.029023048,Canned,177.837,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDB02,Regular,0.029140008,Canned,176.337,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDB02,Regular,0.029158763,Canned,174.537,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDB02,Regular,0.029223424,Canned,175.437,OUT045,2002,Tier 2,Supermarket Type1,Green,High
FDB02,Regular,0.029283081,Canned,175.137,OUT018,2009,Tier 3,Supermarket Type2,Green,High
FDB03,Regular,0.156701315,Dairy,240.7538,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDB03,Regular,0.156802171,Dairy,242.1538,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDB03,Regular,0.156831826,Dairy,241.0538,OUT046,1997,Tier 1,Supermarket Type1,Red,Medium
FDB03,Regular,0.157075658,Dairy,240.5538,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDB03,Regular,0.157470693,Dairy,239.1538,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDB04,Regular,0.06292013,Dairy,88.9856,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDB04,Regular,0.063173691,Dairy,86.1856,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDB04,Regular,0.06321435,Dairy,88.3856,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
FDB04,Regular,0.063226306,Dairy,87.9856,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
FDB04,Regular,0.063354531,Dairy,88.9856,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDB04,Regular,0.06358394,Dairy,89.4856,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDB04,Regular,0.1107011,Dairy,88.6856,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDB05,Low Fat,0.08279545,Frozen Foods,245.8776,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDB05,Low Fat,0.083198341,Frozen Foods,246.0776,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDB05,Low Fat,0.083327693,Frozen Foods,247.2776,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDB05,Low Fat,0.145669556,Frozen Foods,247.2776,OUT019,1985,Tier 1,Grocery Store,Blue,Low
FDB08,Low Fat,0,Fruits and Vegetables,162.3578,OUT035,2004,Tier 2,Supermarket Type1,Red,Medium
FDB08,Low Fat,0.030952737,Fruits and Vegetables,160.1578,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDB08,Low Fat,0.031103357,Fruits and Vegetables,159.9578,OUT046,1997,Tier 1,Supermarket Type1,Green,High
FDB08,Low Fat,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDB08,Low Fat,0.031230059,Fruits and Vegetables,160.3578,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDB08,Low Fat,0.03127929,Fruits and Vegetables,160.3578,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDB09,Low Fat,0.057385239,Fruits and Vegetables,126.2046,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDB09,Low Fat,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDB09,Low Fat,0.057485328,Fruits and Vegetables,126.2046,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDB09,Low Fat,0.057629899,Fruits and Vegetables,123.9046,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDB09,Low Fat,0.100493148,Fruits and Vegetables,123.1046,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDB10,Low Fat,0.067312613,Snack Foods,234.359,OUT049,1999,Tier 1,Supermarket Type1,Blue,High
FDB10,Low Fat,0.0674819,Snack Foods,234.859,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDB11,LF,0.060797393,Starchy Foods,223.8404,OUT013,1987,Tier 3,Supermarket Type1,Blue,High
FDB11,Low Fat,0.060836524,Starchy Foods,226.8404,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDB11,Low Fat,0.060942632,Starchy Foods,225.6404,OUT049,1999,Tier 1,Supermarket Type1,Green,High
FDB11,Low Fat,0.060971431,Starchy Foods,226.2404,OUT045,2002,Tier 2,Supermarket Type1,Blue,High
FDB11,LF,0.061192211,Starchy Foods,224.1404,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
FDB12,Regular,0.105220024,Baking Goods,102.7648,OUT013,1987,Tier 3,Supermarket Type1,Green,Medium
FDB12,Regular,0.105287746,Baking Goods,103.2648,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDB12,Regular,0.105307659,Baking Goods,102.0648,OUT046,1997,Tier 1,Supermarket Type1,Red,Low
FDB12,Regular,0.105471384,Baking Goods,105.8648,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDB12,Regular,0.105736638,Baking Goods,104.4648,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDB14,Regular,0,Canned,92.312,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDB14,Regular,0.102226474,Canned,91.312,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDB14,Regular,0.102704495,Canned,94.312,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDB14,Regular,0.102723919,Canned,93.212,OUT046,1997,Tier 1,Supermarket Type1,Green,Medium
FDB14,Regular,0.102932246,Canned,93.212,OUT045,2002,Tier 2,Supermarket Type1,Red,Medium
FDB14,Regular,0.103142373,Canned,94.612,OUT018,2009,Tier 3,Supermarket Type2,Blue,Low
FDB14,Regular,0.171938781,Canned,92.512,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDB15,Low Fat,0.136696892,Dairy,264.5568,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDB15,Low Fat,0.136784873,Dairy,265.2568,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDB15,Low Fat,0.136810742,Dairy,263.0568,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDB15,Low Fat,0.137023446,Dairy,263.7568,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDB15,Low Fat,0.137368051,Dairy,264.3568,OUT018,2009,Tier 3,Supermarket Type2,Red,High
FDB15,Low Fat,0.137584599,Dairy,262.2568,OUT017,2007,Tier 2,Supermarket Type1,Red,High
FDB15,Low Fat,0.228993134,Dairy,263.4568,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDB16,Low Fat,0.044888397,Dairy,87.3198,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDB16,Low Fat,0.044917289,Dairy,88.5198,OUT035,2004,Tier 2,Supermarket Type1,Blue,Low
FDB16,Low Fat,0.044925784,Dairy,86.0198,OUT046,1997,Tier 1,Supermarket Type1,Blue,Medium
FDB16,Low Fat,0.044995631,Dairy,89.2198,OUT049,1999,Tier 1,Supermarket Type1,Red,Medium
FDB16,Low Fat,0.045016894,Dairy,87.6198,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDB17,Low Fat,0.036494521,Frozen Foods,179.0976,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDB17,Low Fat,0.036641589,Frozen Foods,180.7976,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDB17,Low Fat,0.036672107,Frozen Foods,182.5976,OUT046,1997,Tier 1,Supermarket Type1,Blue,High
FDB17,Low Fat,0.036729122,Frozen Foods,179.7976,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
FDB17,Low Fat,0.036746479,Frozen Foods,181.2976,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDB17,Low Fat,0.036879539,Frozen Foods,181.3976,OUT017,2007,Tier 2,Supermarket Type1,Green,High
FDB17,Low Fat,0.061381589,Frozen Foods,179.9976,OUT010,1998,Tier 3,Grocery Store,Blue,Low
FDB17,Low Fat,0.064208126,Frozen Foods,180.1976,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDB20,Low Fat,0.05193741,Fruits and Vegetables,77.9986,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDB20,LF,0.051970838,Fruits and Vegetables,79.7986,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDB20,Low Fat,0.052061483,Fruits and Vegetables,76.7986,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDB20,Low Fat,0.052086085,Fruits and Vegetables,76.8986,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDB20,Low Fat,0.052274691,Fruits and Vegetables,79.1986,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
FDB21,Low Fat,0,Fruits and Vegetables,242.9854,OUT027,1985,Tier 3,Supermarket Type3,Blue,High
FDB21,Low Fat,0.148492521,Fruits and Vegetables,240.6854,OUT035,2004,Tier 2,Supermarket Type1,Green,Medium
FDB21,Low Fat,0.148821808,Fruits and Vegetables,241.2854,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDB21,Low Fat,0.149125615,Fruits and Vegetables,241.6854,OUT018,2009,Tier 3,Supermarket Type2,Blue,High
FDB21,Low Fat,0.149360698,Fruits and Vegetables,243.4854,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDB22,Low Fat,0.110901004,Snack Foods,155.0998,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDB22,Low Fat,0.111419588,Snack Foods,154.3998,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDB22,Low Fat,0.111613921,Snack Foods,152.6998,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDB22,Low Fat,0.111666665,Snack Foods,155.2998,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDB22,Low Fat,0.186528819,Snack Foods,151.9998,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDB23,Regular,0,Starchy Foods,223.8062,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDB23,Regular,0.005561538,Starchy Foods,224.0062,OUT027,1985,Tier 3,Supermarket Type3,Green,High
FDB23,reg,0.005583951,Starchy Foods,226.9062,OUT013,1987,Tier 3,Supermarket Type1,Green,High
FDB23,Regular,0.005611367,Starchy Foods,226.2062,OUT018,2009,Tier 3,Supermarket Type2,Red,Medium
FDB23,Regular,0.005620213,Starchy Foods,226.6062,OUT017,2007,Tier 2,Supermarket Type1,Blue,High
FDB23,Regular,0.00978492,Starchy Foods,225.9062,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDB26,Regular,0.031116081,Canned,55.264,OUT027,1985,Tier 3,Supermarket Type3,Red,Medium
FDB26,Regular,0.031261583,Canned,52.564,OUT035,2004,Tier 2,Supermarket Type1,Red,Low
FDB26,reg,0.031267496,Canned,51.464,OUT046,1997,Tier 1,Supermarket Type1,Green,Low
FDB26,Regular,0.031330907,Canned,52.364,OUT045,2002,Tier 2,Supermarket Type1,Green,Low
FDB26,reg,0.031444357,Canned,53.764,OUT017,2007,Tier 2,Supermarket Type1,Blue,Low
FDB27,Low Fat,0.055121892,Dairy,196.7768,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDB27,Low Fat,0.055379648,Dairy,198.1768,OUT035,2004,Tier 2,Supermarket Type1,Blue,High
FDB27,Low Fat,0.055390121,Dairy,195.2768,OUT046,1997,Tier 1,Supermarket Type1,Red,High
FDB27,Low Fat,0.055476238,Dairy,196.8768,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
FDB27,Low Fat,0.055502454,Dairy,196.5768,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDB27,Low Fat,0.092711708,Dairy,197.7768,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDB28,Low Fat,0.093307668,Dairy,195.9426,OUT013,1987,Tier 3,Supermarket Type1,Red,Medium
FDB28,Low Fat,0.093574769,Dairy,199.4426,OUT045,2002,Tier 2,Supermarket Type1,Green,High
FDB28,Low Fat,0.093913607,Dairy,198.7426,OUT017,2007,Tier 2,Supermarket Type1,Green,Medium
FDB28,Low Fat,0.156307983,Dairy,196.3426,OUT010,1998,Tier 3,Grocery Store,Red,Low
FDB29,Regular,0.052368061,Frozen Foods,112.7176,OUT013,1987,Tier 3,Supermarket Type1,Blue,Low
FDB29,Regular,0.052401766,Frozen Foods,115.1176,OUT035,2004,Tier 2,Supermarket Type1,Blue,Medium
FDB29,Regular,0.052493162,Frozen Foods,113.9176,OUT049,1999,Tier 1,Supermarket Type1,Blue,Medium
FDB29,Regular,0.052517969,Frozen Foods,115.4176,OUT045,2002,Tier 2,Supermarket Type1,Red,Low
FDB29,Regular,0.052625179,Frozen Foods,113.4176,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
FDB29,Regular,0.052708138,Frozen Foods,114.7176,OUT017,2007,Tier 2,Supermarket Type1,Blue,Medium
FDB32,Low Fat,0.023339367,Fruits and Vegetables,94.8778,OUT027,1985,Tier 3,Supermarket Type3,Red,High
FDB32,Low Fat,0.023448504,Fruits and Vegetables,93.9778,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDB32,Low Fat,0.023548476,Fruits and Vegetables,93.3778,OUT018,2009,Tier 3,Supermarket Type2,Green,Medium
FDB32,Low Fat,0.023585598,Fruits and Vegetables,94.7778,OUT017,2007,Tier 2,Supermarket Type1,Red,Medium
FDB32,Low Fat,0.039255412,Fruits and Vegetables,94.4778,OUT010,1998,Tier 3,Grocery Store,Green,Low
FDB32,Low Fat,0.041063069,Fruits and Vegetables,93.5778,OUT019,1985,Tier 1,Grocery Store,Green,Low
FDB33,Low Fat,0.014568036,Fruits and Vegetables,158.1262,OUT013,1987,Tier 3,Supermarket Type1,Red,High
FDB33,Low Fat,0.014577412,Fruits and Vegetables,160.7262,OUT035,2004,Tier 2,Supermarket Type1,Red,High
FDB33,Low Fat,0.014602837,Fruits and Vegetables,158.6262,OUT049,1999,Tier 1,Supermarket Type1,Red,High
FDB33,Low Fat,0.014609738,Fruits and Vegetables,160.4262,OUT045,2002,Tier 2,Supermarket Type1,Red,High
FDB33,Low Fat,0.025527994,Fruits and Vegetables,157.5262,OUT019,1985,Tier 1,Grocery Store,Red,Low
FDB34,Low Fat,0.026480954,Snack Foods,87.6198,OUT027,1985,Tier 3,Supermarket Type3,Blue,Medium
FDB34,Low Fat,0.026604781,Snack Foods,86.2198,OUT035,2004,Tier 2,Supermarket Type1,Green,Low
FDB34,Low Fat,0.026651184,Snack Foods,86.6198,OUT049,1999,Tier 1,Supermarket Type1,Green,Medium
FDB34,Low Fat,0.026663778,Snack Foods,87.0198,OUT045,2002,Tier 2,Supermarket Type1,Green,Medium
FDB34,Low Fat,0.02671821,Snack Foods,85.2198,OUT018,2009,Tier 3,Supermarket Type2,Blue,Medium
